mode,load,0_efficientnet_b5-4,1_efficientnet_b6-8,2_vgg19-2
mps-uncap,0.8,2.9249191284179688,10.899543762207031,1.7154216766357422
mps-uncap,0.9,14.841198921203613,22.203683853149414,4.436969757080078
mps-uncap,1.0,143.2286500930786,334.8705768585205,64.41497802734375
mps-uncap,0.5,0.052928924560546875,0.053882598876953125,0.0438690185546875
mps-uncap,0.6,0.04673004150390625,0.051975250244140625,0.0438690185546875
mps-uncap,0.7,0.05030632019042969,1.7139911651611328,0.13589859008789062
mps-uncap,0.1,0.06198883056640625,0.06103515625,0.04935264587402344
mps-uncap,0.2,0.06127357482910156,0.06198883056640625,0.0438690185546875
mps-uncap,0.3,0.05793571472167969,0.05650520324707031,0.04124641418457031
mps-uncap,0.4,0.051856040954589844,0.05543231964111328,0.04315376281738281
