mode,load,0_efficientnet_b5-4,1_efficientnet_b6-8,2_vgg19-2
mps-uncap,0.8,21.00539207458496,26.569128036499023,5.939245223999023
mps-uncap,0.9,22.53103256225586,25.898456573486328,6.021261215209961
mps-uncap,1.0,23.007631301879883,26.121139526367188,6.331920623779297
mps-uncap,0.5,22.893190383911133,24.358034133911133,5.602598190307617
mps-uncap,0.6,23.530244827270508,24.288654327392578,301.4335632324219
mps-uncap,0.7,20.600318908691406,25.455951690673828,5.789756774902344
mps-uncap,0.1,24.358510971069336,29.022216796875,5.37419319152832
mps-uncap,0.2,26.297330856323242,28.362512588500977,6.153345108032227
mps-uncap,0.3,24.9330997467041,28.032779693603516,6.027936935424805
mps-uncap,0.4,24.146318435668945,29.12616729736328,5.936622619628906
