mode,load,0_efficientnet_b5-4,1_efficientnet_b6-8,2_vgg19-2
mps-uncap,0.8,114.4099235534668,187.68596649169922,52.964210510253906
mps-uncap,0.9,240.8733367919922,233.076810836792,69.33450698852539
mps-uncap,1.0,807.6024055480957,2046.2243556976318,366.93453788757324
mps-uncap,0.5,57.45434761047363,109.39908027648926,24.38497543334961
mps-uncap,0.6,61.79666519165039,84.61523056030273,301.44572257995605
mps-uncap,0.7,69.47112083435059,128.04603576660156,26.834726333618164
mps-uncap,0.1,52.80876159667969,43.81394386291504,6.731510162353516
mps-uncap,0.2,49.73459243774414,49.669504165649414,9.317874908447266
mps-uncap,0.3,52.736759185791016,52.352190017700195,14.626741409301758
mps-uncap,0.4,66.86043739318848,62.37649917602539,15.442371368408203
