mode,load,0_densenet121-32,1_resnet18-16,2_squeezenet1_0-16
mps-uncap,0.8,17.13085174560547,2.436399459838867,3.146648406982422
mps-uncap,0.9,21.447420120239258,2.6235580444335938,3.2880306243896484
mps-uncap,1.0,25.53081512451172,6.869316101074219,5.240201950073242
mps-uncap,0.5,16.761064529418945,2.4597644805908203,3.1108856201171875
mps-uncap,0.6,16.89314842224121,2.4569034576416016,3.134012222290039
mps-uncap,0.7,16.891002655029297,2.4182796478271484,3.116607666015625
mps-uncap,0.1,19.11640167236328,3.2150745391845703,3.3278465270996094
mps-uncap,0.2,16.802310943603516,2.5949478149414062,3.278493881225586
mps-uncap,0.3,16.490936279296875,2.5594234466552734,3.108501434326172
mps-uncap,0.4,16.657114028930664,2.4871826171875,3.1332969665527344
