mode,load,0_densenet121-32,1_resnet18-16,2_squeezenet1_0-16
mps-uncap,0.8,40.02869129180909,12.862873077392575,12.613983154296875
mps-uncap,0.9,40.07256031036377,13.214755058288574,12.934942245483398
mps-uncap,1.0,36.75496578216553,13.644778728485093,13.285312652587889
mps-uncap,0.5,36.32885217666626,12.024402618408198,12.854957580566415
mps-uncap,0.6,37.66273021697998,12.61667251586914,13.145313262939444
mps-uncap,0.7,39.32034969329834,13.193848133087155,12.781152725219718
mps-uncap,0.1,32.66322612762449,10.066518783569322,10.264208316802975
mps-uncap,0.2,30.524573326110847,11.304533481597883,12.629766464233391
mps-uncap,0.3,34.6598148345947,12.148885726928707,13.289029598236084
mps-uncap,0.4,35.04428863525389,12.27471351623534,12.397873401641855
