mode,load,0_densenet161-32,1_densenet201-4,2_mobilenet_v2-32,3_squeezenet1_0-8
mps-uncap,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
