mode,load,0_resnet34-16,1_resnet50-4,2_vgg11-32
mps-uncap,0.8,595.0526323212467,137.13777857284717,2078.4211914308858
mps-uncap,0.9,646.7672154324745,151.43296341247816,2308.648887754912
mps-uncap,1.0,715.8936874947094,169.2646648114147,2572.1425440182184
mps-uncap,0.5,362.1638453439581,88.61401618516133,1361.3153712651895
mps-uncap,0.6,427.8260172009095,101.09919862209648,1557.6181705009508
mps-uncap,0.7,489.9015248854641,116.09576242333998,1774.5017348922327
mps-uncap,0.1,74.44007085633021,19.73130786782383,254.6101638675697
mps-uncap,0.2,145.113946179085,34.782950316414784,499.15921004891806
mps-uncap,0.3,218.72605786366915,51.514714860593166,790.5680357759144
mps-uncap,0.4,275.8593311676604,65.41587832691575,1016.7287197840913
