mode,load,0_resnet34-16,1_resnet50-4,2_vgg11-32
mps-uncap,0.8,14.357328414916992,13.921022415161133,11.27314567565918
mps-uncap,0.9,21.2552547454834,18.177270889282227,11.788368225097656
mps-uncap,1.0,22.36175537109375,23.45716953277588,12.23134994506836
mps-uncap,0.5,5.265951156616211,6.723642349243164,10.378003120422363
mps-uncap,0.6,5.553960800170898,7.030963897705078,10.50710678100586
mps-uncap,0.7,9.881258010864258,9.729385375976562,10.81228256225586
mps-uncap,0.1,5.069255828857422,6.8596601486206055,9.929895401000977
mps-uncap,0.2,4.949092864990234,6.704092025756836,9.92894172668457
mps-uncap,0.3,5.252480506896973,6.9484710693359375,9.955763816833496
mps-uncap,0.4,5.2204132080078125,6.970643997192383,10.029792785644531
