mode,load,0_resnet34-16,1_resnet50-4,2_vgg11-32
mps-uncap,0.8,3.657817840576172,2.8297901153564453,9.918689727783203
mps-uncap,0.9,3.651142120361328,2.8235912322998047,9.945392608642578
mps-uncap,1.0,3.675222396850586,2.873659133911133,10.012388229370117
mps-uncap,0.5,3.60107421875,2.8557777404785156,9.862422943115234
mps-uncap,0.6,3.602743148803711,2.840280532836914,9.862899780273438
mps-uncap,0.7,3.6025047302246094,2.829313278198242,9.895086288452148
mps-uncap,0.1,3.6106109619140625,2.9273033142089844,9.85264778137207
mps-uncap,0.2,3.6118030548095703,2.9573440551757812,9.839534759521484
mps-uncap,0.3,3.605365753173828,2.875089645385742,9.863615036010742
mps-uncap,0.4,3.6191940307617188,2.840280532836914,9.870052337646484
