mode,load,0_densenet169-2,1_efficientnet_b7-4,2_resnet34-32
mps-uncap,0.8,17.637538909912113,27.392196655273438,8.622360229492188
mps-uncap,0.9,20.49088478088379,29.0269136428833,8.572888374328613
mps-uncap,1.0,21.009492874145508,26.699066162109375,9.01331901550293
mps-uncap,0.5,17.762303352355957,24.012470245361325,8.152484893798828
mps-uncap,0.6,17.69282817840576,24.774956703186042,8.075428009033203
mps-uncap,0.7,18.689632415771484,27.086973190307617,8.240890502929688
mps-uncap,0.1,23.690176010131836,29.483389854431156,6.714940071105957
mps-uncap,0.2,23.85690212249756,29.105138778686523,7.585906982421875
mps-uncap,0.3,18.802547454833984,23.8797664642334,7.784008979797363
mps-uncap,0.4,18.124818801879883,24.16849136352539,8.050775527954102
