mode,load,0_densenet169-2,1_efficientnet_b7-4,2_resnet34-32
mps-uncap,0.8,19.631283283233643,29.23954963684082,9.06618356704712
mps-uncap,0.9,22.066783905029297,30.47471761703491,8.949303627014162
mps-uncap,1.0,22.43025302886963,27.645206451416016,9.302945137023928
mps-uncap,0.5,20.373284816741943,26.171407699584975,8.863890171051025
mps-uncap,0.6,20.762553215026855,28.432064056396484,8.604412078857422
mps-uncap,0.7,21.037962436676025,29.379844665527347,8.7432861328125
mps-uncap,0.1,25.838546752929698,32.47319936752319,8.396911621093752
mps-uncap,0.2,25.564806461334225,32.872896194458,8.381133079528809
mps-uncap,0.3,24.97740507125854,28.06415557861328,8.609986305236815
mps-uncap,0.4,22.97496795654297,26.362586021423343,8.74244689941406
