mode,load,0_densenet169-2,1_efficientnet_b7-4,2_resnet34-32
mps-uncap,0.8,42.9224967956543,82.76267051696779,35.03019809722901
mps-uncap,0.9,118.76106262207031,121.09282016754152,59.08343791961671
mps-uncap,1.0,1698.314380645752,234.78341102600098,163.06004524230957
mps-uncap,0.5,26.654839515686035,37.51778602600098,14.87743854522705
mps-uncap,0.6,28.9186954498291,41.50321483612064,16.130590438842773
mps-uncap,0.7,39.0174388885498,57.48558044433594,22.950744628906254
mps-uncap,0.1,25.830078125000018,31.23102188110352,7.733821868896484
mps-uncap,0.2,28.100943565368667,30.731821060180664,8.569860458374023
mps-uncap,0.3,26.431155204772953,27.95541286468506,10.867476463317871
mps-uncap,0.4,28.92017364501953,31.389951705932617,12.99557685852051
