mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-16,2_mobilenet_v3_small-8
mps-uncap,0.8,113.85238170623781,33.38518142700195,10.875105857849123
mps-uncap,0.9,267.08979606628407,36.89312934875488,26.956367492675774
mps-uncap,1.0,1032.6196670532227,354.58006858825684,193.43740940094017
mps-uncap,0.5,34.852600097656286,8.921051025390625,5.955886840820312
mps-uncap,0.6,40.305089950561516,9.569001197814941,7.2692155838012695
mps-uncap,0.7,79.84280586242676,16.602754592895508,8.142375946044924
mps-uncap,0.1,0.07152557373046876,0.06961822509765625,0.07367134094238281
mps-uncap,0.2,12.283802032470696,4.152679443359377,3.336668014526368
mps-uncap,0.3,21.107196807861328,6.120300292968753,5.245995521545412
mps-uncap,0.4,24.05314445495606,6.916379928588867,6.272411346435549
