mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-16,2_mobilenet_v3_small-8
mps-uncap,0.8,148.62749576568604,40.044546127319315,15.58036804199219
mps-uncap,0.9,302.3733615875244,43.36667060852051,32.30185508728027
mps-uncap,1.0,1069.5799350738525,361.01789474487305,199.06568527221685
mps-uncap,0.5,66.12167358398439,15.540647506713864,11.322426795959473
mps-uncap,0.6,72.41549491882324,16.193246841430664,12.319016456604004
mps-uncap,0.7,113.27981948852539,23.42808246612549,12.933254241943365
mps-uncap,0.1,31.331443786621094,8.239507675170898,7.16395378112793
mps-uncap,0.2,39.09261226654053,11.141157150268555,9.136390686035158
mps-uncap,0.3,49.19862747192383,12.9237174987793,11.050772666931158
mps-uncap,0.4,53.53770256042483,13.933563232421877,12.117958068847656
