mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-16,2_mobilenet_v3_small-8
mps-uncap,0.8,29.49702739715576,5.405426025390625,1.6955137252807617
mps-uncap,0.9,51.1012077331543,8.000493049621582,5.386829376220703
mps-uncap,1.0,366.5339946746826,92.26226806640625,73.65024089813232
mps-uncap,0.5,0.061511993408203125,0.047206878662109375,0.04601478576660156
mps-uncap,0.6,0.07128715515136719,0.0476837158203125,0.045299530029296875
mps-uncap,0.7,18.547415733337402,1.8224716186523438,0.6355047225952148
mps-uncap,0.1,0.06175041198730469,0.0553131103515625,0.05412101745605469
mps-uncap,0.2,0.05936622619628906,0.051975250244140625,0.051975250244140625
mps-uncap,0.3,0.06079673767089844,0.05030632019042969,0.049233436584472656
mps-uncap,0.4,0.06175041198730469,0.04982948303222656,0.049591064453125
