mode,load,0_squeezenet1_1-16,1_squeezenet1_1-16,2_squeezenet1_1-16,3_squeezenet1_1-16
mig,0.1,9.250974655151367,9.385228157043462,9.0576171875,13.917875289916992
mig,0.2,11.302709579467773,11.782169342041016,12.379884719848636,21.826720237731948
mig,0.3,12.670516967773438,13.184118270874023,13.011717796325682,22.292518615722656
mig,0.4,14.67442512512207,14.756560325622559,15.01123905181885,27.730584144592285
mig,0.5,18.686962127685554,19.295215606689453,19.16189193725586,33.251380920410156
mig,0.6,24.63955879211426,25.295019149780273,24.613451957702633,42.41063594818115
mig,0.7,34.39562320709232,34.795379638671875,36.83352470397949,61.31658554077152
mig,0.8,116.82279109954835,90.71011543273926,73.68600368499754,102.83741950988778
mig,0.9,1088.3458137512207,1725.7353782653809,1776.6716718673706,789.1520977020265
mig,1.0,6119.195485115051,6360.963702201843,6446.336889266969,6418.012976646423
