mode,load,0_squeezenet1_1-16,1_squeezenet1_1-16,2_squeezenet1_1-16,3_squeezenet1_1-16
mig,0.1,15.8233642578125,13.910293579101562,11.842966079711914,15.460729598999023
mig,0.2,19.138336181640625,17.305612564086914,30.73406219482422,29.72126007080078
mig,0.3,42.59943962097168,32.33504295349121,21.39759063720703,47.489166259765625
mig,0.4,30.699491500854492,30.45654296875,30.17449378967285,52.8559684753418
mig,0.5,43.5938835144043,64.13745880126953,38.463592529296875,80.3365707397461
mig,0.6,49.602508544921875,68.94302368164062,59.88335609436035,101.42850875854492
mig,0.7,93.20473670959473,81.67243003845215,89.59197998046875,136.37566566467285
mig,0.8,246.83642387390137,179.6257495880127,142.82464981079102,200.55794715881348
mig,0.9,1247.1880912780762,2013.612985610962,2029.7327041625977,980.1673889160156
mig,1.0,6820.602655410767,7289.977073669434,7233.247518539429,6898.600339889526
