mode,load,0_squeezenet1_1-16,1_squeezenet1_1-16,2_squeezenet1_1-16,3_squeezenet1_1-16
mig,0.1,1.7682313919067392,2.1633625030517627,1.2680768966674807,0.061893463134765736
mig,0.2,4.584836959838868,4.949092864990234,5.373573303222658,9.681391716003427
mig,0.3,6.014823913574219,6.302404403686523,6.173253059387206,10.427141189575197
mig,0.4,8.308887481689453,8.331656455993652,8.534646034240724,16.16835594177246
mig,0.5,12.427711486816412,12.943983078002933,13.068246841430666,21.66404724121094
mig,0.6,18.42515468597412,19.002676010131836,18.20669174194336,30.93521595001221
mig,0.7,28.198027610778812,28.436851501464847,30.724906921386708,49.410414695739775
mig,0.8,110.64438819885255,84.56439971923828,67.62709617614746,91.38026237487799
mig,0.9,1081.7616939544682,1719.6564197540283,1770.47438621521,777.5833368301392
mig,1.0,6112.923383712769,6354.848551750183,6440.3119564056415,6406.743049621582
