mode,load,0_squeezenet1_1-16,1_squeezenet1_1-16,2_squeezenet1_1-16,3_squeezenet1_1-16
mig,0.1,5.87153434753418,5.926609039306641,5.923748016357422,11.186599731445312
mig,0.2,5.787849426269531,5.774736404418945,5.781412124633789,11.137723922729492
mig,0.3,5.8574676513671875,5.8841705322265625,5.892276763916016,11.170625686645508
mig,0.4,5.708456039428711,5.741119384765625,5.755901336669922,11.02137565612793
mig,0.5,5.715608596801758,5.739927291870117,5.7582855224609375,11.022329330444336
mig,0.6,5.710840225219727,5.748748779296875,5.752801895141602,11.016368865966797
mig,0.7,5.71131706237793,5.748271942138672,5.749702453613281,11.038541793823242
mig,0.8,5.714893341064453,5.748510360717773,5.753278732299805,11.026859283447266
mig,0.9,5.748271942138672,5.757808685302734,5.760908126831055,11.049032211303711
mig,1.0,5.748748779296875,5.770444869995117,5.806922912597656,11.076211929321289
