mode,load,0_squeezenet1_1-16,1_squeezenet1_1-16,2_squeezenet1_1-16,3_squeezenet1_1-16
mig,0.1,6.961226463317871,7.012128829956055,7.004737854003906,12.300491333007812
mig,0.2,6.944179534912109,6.975412368774414,6.983757019042969,12.26818561553955
mig,0.3,5.954504013061523,5.98454475402832,6.013393402099609,11.350631713867188
mig,0.4,5.925178527832031,5.9517621994018555,5.957365036010742,11.251211166381836
mig,0.5,5.926370620727539,5.953311920166016,5.965948104858398,11.265754699707031
mig,0.6,5.930662155151367,5.961418151855469,5.964756011962891,11.256694793701172
mig,0.7,5.926966667175293,5.966901779174805,5.960822105407715,11.275768280029297
mig,0.8,5.960941314697266,6.02412223815918,6.048440933227539,11.297941207885742
mig,0.9,5.998134613037109,6.030559539794922,6.110429763793945,11.359930038452148
mig,1.0,5.987644195556641,6.008148193359375,6.083011627197266,11.363625526428223
