mode,load,0_squeezenet1_1-16,1_squeezenet1_1-16,2_squeezenet1_1-16,3_squeezenet1_1-16
mig,0.1,22.791385650634766,20.865201950073242,20.301103591918945,27.9538631439209
mig,0.2,25.038480758666992,24.75118637084961,36.67473793029785,41.97239875793457
mig,0.3,48.48051071166992,38.24424743652344,28.470754623413086,58.68649482727051
mig,0.4,36.5910530090332,36.82374954223633,36.36670112609863,64.05854225158691
mig,0.5,49.50356483459473,70.19591331481934,44.52848434448242,92.59390830993652
mig,0.6,55.99403381347656,76.06124877929688,66.15114212036133,112.61177062988281
mig,0.7,99.07388687133789,88.71603012084961,95.5195426940918,147.9802131652832
mig,0.8,253.0992031097412,186.0942840576172,149.5037078857422,212.5997543334961
mig,0.9,1253.180742263794,2020.1821327209473,2035.7067584991455,991.4562702178955
mig,1.0,6826.617002487183,7296.412944793701,7240.503787994385,6909.761428833008
