mode,load,0_squeezenet1_1-16,1_squeezenet1_1-16,2_squeezenet1_1-16,3_squeezenet1_1-16
mig,0.1,14.841415882110553,15.545771121978749,14.797456264495848,23.54413032531738
mig,0.2,18.335456848144528,19.12841796874997,19.067134857177724,31.294481754302975
mig,0.3,21.294784545898416,23.986983299255375,20.810894966125492,34.10515785217286
mig,0.4,23.745632171630845,26.22137069702145,24.70693349838257,48.809504508972175
mig,0.5,33.39174270629883,32.22135066986082,30.338315963745096,56.176044940948465
mig,0.6,40.40768384933472,48.05707931518555,43.15612316131587,73.43747854232792
mig,0.7,61.196613311767564,68.5211801528931,60.75894355773925,104.29279327392578
mig,0.8,203.52822780609134,152.99446582794195,127.67816066741949,157.5815725326535
mig,0.9,1221.4195442199707,1959.906983375549,1971.1105442047117,938.7439393997192
mig,1.0,6735.689163208009,7209.0475606918335,7162.090272903442,6821.520686149597
