mode,load,0_densenet161-32,1_densenet161-32,2_densenet161-32,3_densenet161-32
mig,0.1,148.77599000930786,181.35905027389532,193.54815483093256,223.7187385559082
mig,0.2,204.6085500717163,186.70369863510135,202.7787399291993,351.4507436752319
mig,0.3,306.92134380340576,214.20990228652968,282.0882606506344,533.348369598389
mig,0.4,244.79165554046625,263.88027191162104,296.0218477249145,491.8533325195314
mig,0.5,261.92989349365223,449.9278879165648,586.2718486785882,527.9523086547849
mig,0.6,462.62437582015986,417.7842044830321,653.4356904029847,673.2336187362663
mig,0.7,846.4747333526611,546.1944103240967,857.1992540359482,855.4741382598876
mig,0.8,1026.065218448639,850.4553413391119,609.6008944511412,1136.2738895416264
mig,0.9,692.7320837974544,759.5704889297483,2319.0487051010127,2846.8182754516606
mig,1.0,1934.1040420532227,1639.8679327964771,1395.6317234039304,5412.980310916901
