mode,load,0_densenet161-32,1_densenet161-32,2_densenet161-32,3_densenet161-32
mig,0.1,87.0964527130127,110.34989356994629,110.05282402038574,40.872812271118164
mig,0.2,128.76391410827637,107.03110694885254,122.24555015563965,176.81455612182617
mig,0.3,232.1157455444336,152.13322639465332,312.20102310180664,414.966344833374
mig,0.4,212.79549598693848,197.48330116271973,256.1211585998535,405.14540672302246
mig,0.5,220.24154663085938,402.3890495300293,592.5896167755127,420.3932285308838
mig,0.6,495.7313537597656,345.49570083618164,702.0037174224854,559.1332912445068
mig,0.7,895.6482410430908,624.3274211883545,893.2805061340332,777.7771949768066
mig,0.8,1083.5769176483154,844.0096378326416,624.6211528778076,1077.3582458496094
mig,0.9,812.9308223724365,715.0275707244873,2372.9848861694336,2763.5629177093506
mig,1.0,1909.4157218933105,1796.3790893554688,1372.4627494812012,5354.352712631226
