mode,load,0_efficientnet_b7-32,1_mobilenet_v2-32,2_resnet101-32,3_squeezenet1_1-4
mps-uncap,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125,0.000476837158203125
