mode,load,0_alexnet-16,1_resnet50-2,2_squeezenet1_0-16
mps-uncap,0.1,3.6796569824218754,11.19217872619629,6.933069229125976
mps-uncap,0.2,3.391718864440918,16.518402099609375,6.312918663024902
mps-uncap,0.3,2.843189239501953,19.156217575073242,6.022024154663085
mps-uncap,0.4,3.3666849136352544,15.182113647460948,7.345342636108398
mps-uncap,0.5,4.023241996765137,16.57202243804932,8.351445198059082
mps-uncap,0.6,4.548788070678711,12.629342079162598,9.36570167541504
mps-uncap,0.7,6.241846084594727,16.30511283874513,10.578203201293949
mps-uncap,0.8,8.301210403442383,19.32134628295897,14.160561561584473
mps-uncap,0.9,18.777632713317864,25.169515609741225,30.98907470703125
mps-uncap,1.0,473.4843730926514,94.16892528533941,117.97428131103517
mps-uncap,1.1,44393.25289726257,48.310279846191406,7428.95975112915
mps-uncap,1.2,22027.2922039032,8511.16418838501,15598.832893371584
mps-uncap,1.3,28320.034742355347,17687.704706192017,23930.151510238647
mps-uncap,1.4,32934.358263015754,23471.373558044434,28557.616543769836
mps-uncap,1.5,38250.27589797974,28568.80259513855,34442.70422458649
ts,0.1,3.696870803833008,14.260983467102054,9.577798843383789
ts,0.2,3.370261192321778,8.200907707214357,7.476806640625
ts,0.3,3.535747528076172,18.288040161132812,7.39598274230957
ts,0.4,4.452180862426757,19.26810741424561,9.528970718383789
ts,0.5,6.337642669677734,17.183303833007816,12.159585952758793
ts,0.6,8.335304260253906,14.816570281982422,15.635704994201662
ts,0.7,18.702745437622074,19.933557510375984,34.88860130310058
ts,0.8,408.6580276489258,28.859066963195833,175.12769699096685
ts,0.9,19877.436876296997,40.84587097167969,11716.878581047058
ts,1.0,30967.6805973053,67.70126819610594,24461.650729179382
ts,1.1,40284.910917282104,157.1165084838868,35819.43459510803
ts,1.2,47410.406827926636,5220.844316482545,41815.79923629761
ts,1.3,52757.13596343994,12342.710256576538,47739.44709300995
ts,1.4,55252.76193618775,19668.35806369782,51322.69101142883
ts,1.5,59933.12153816223,26263.88068199158,55496.38819694519
mig,0.1,3.2933950424194336,10.99386215209961,15.179085731506346
mig,0.2,3.996229171752932,10.857963562011719,19.324016571044922
mig,0.3,4.609823226928711,18.20697784423828,26.68180465698243
mig,0.4,5.103206634521484,13.176155090332033,37.87269592285156
mig,0.5,6.334400177001954,9.223556518554688,97.50087261199951
mig,0.6,7.326722145080566,15.359592437744139,6443.099617958069
mig,0.7,9.47537422180176,12.560057640075684,20948.454117774963
mig,0.8,13.559222221374512,12.355446815490723,31615.17314910889
mig,0.9,21.713829040527344,13.067793846130371,40637.15572357178
mig,1.0,297.91998863220255,13.994169235229492,47700.913715362556
mig,1.1,8933.42785835266,15.526819229125978,53323.14004898071
mig,1.2,14787.740898132326,17.82498359680176,57111.28330230713
mig,1.3,25086.47117614746,20.686030387878418,61597.35708236694
mig,1.4,30069.62580680847,25.93250274658203,65750.79040527344
mig,1.5,35588.735008239746,34.80641841888429,68388.38996887207
