mode,load,0_alexnet-16,1_resnet50-2,2_squeezenet1_0-16
mps-uncap,0.1,7.4977874755859375,28.952836990356445,16.828060150146484
mps-uncap,0.2,8.686542510986328,29.399871826171875,21.773338317871094
mps-uncap,0.3,8.419036865234375,41.97883605957031,17.9288387298584
mps-uncap,0.4,12.821674346923828,39.687156677246094,19.04749870300293
mps-uncap,0.5,25.33555030822754,41.52178764343262,27.2369384765625
mps-uncap,0.6,46.51284217834473,39.16811943054199,30.608654022216797
mps-uncap,0.7,36.754608154296875,42.86336898803711,39.47591781616211
mps-uncap,0.8,258.31103324890137,91.97211265563965,63.97747993469238
mps-uncap,0.9,441.1802291870117,104.51841354370117,191.54095649719238
mps-uncap,1.0,654.7462940216064,214.36452865600586,365.0987148284912
mps-uncap,1.1,49275.6884098053,122.20525741577148,8237.953186035156
mps-uncap,1.2,24407.88769721985,9368.87812614441,17594.0899848938
mps-uncap,1.3,31466.12524986267,19453.17029953003,26952.394485473633
mps-uncap,1.4,36509.387493133545,25795.701265335083,31774.872064590454
mps-uncap,1.5,42339.07151222229,31854.93564605713,38257.49444961548
ts,0.1,13.181924819946289,32.11641311645508,20.80368995666504
ts,0.2,12.620687484741211,21.068334579467773,24.69778060913086
ts,0.3,11.769294738769531,48.25949668884277,17.599105834960938
ts,0.4,15.417337417602539,41.318655014038086,27.797698974609375
ts,0.5,36.185264587402344,46.98467254638672,48.207759857177734
ts,0.6,37.24551200866699,39.95060920715332,59.000492095947266
ts,0.7,76.67779922485352,70.6334114074707,325.3755569458008
ts,0.8,611.7472648620605,79.81991767883301,310.05406379699707
ts,0.9,22171.41556739807,143.51654052734375,13144.710063934326
ts,1.0,34385.44225692749,157.34052658081055,27190.5255317688
ts,1.1,44969.43283081055,351.72533988952637,39911.845445632935
ts,1.2,52701.18284225464,5618.991851806641,46477.070569992065
ts,1.3,58788.96260261536,13768.054962158203,53023.061752319336
ts,1.4,61278.65433692932,21501.989364624023,57232.37371444702
ts,1.5,66755.96475601196,29145.767211914062,61566.33710861206
mig,0.1,7.61103630065918,34.01541709899902,34.481048583984375
mig,0.2,9.279251098632812,30.39860725402832,51.21135711669922
mig,0.3,14.338970184326172,38.53797912597656,71.25544548034668
mig,0.4,17.0290470123291,36.90385818481445,97.48673439025879
mig,0.5,24.96194839477539,19.724369049072266,245.21684646606445
mig,0.6,33.73360633850098,41.54491424560547,7676.662445068359
mig,0.7,58.7615966796875,39.627790451049805,23695.449829101562
mig,0.8,199.4330883026123,50.63581466674805,35207.74793624878
mig,0.9,337.695837020874,32.02629089355469,44827.709674835205
mig,1.0,578.3133506774902,50.470829010009766,52977.92840003967
mig,1.1,9881.94727897644,40.74454307556152,59238.022565841675
mig,1.2,16506.484985351562,48.88200759887695,63356.022357940674
mig,1.3,27602.988481521606,46.2796688079834,68546.18716239929
mig,1.4,33461.50994300842,77.78048515319824,72994.19140815735
mig,1.5,39427.26111412048,83.48751068115234,75793.23077201843
