mode,load,0_alexnet-16,1_resnet50-2,2_squeezenet1_0-16
ts,0.1,0.09341239929199223,1.9161224365234395,0.7401466369628913
ts,0.2,0.7583856582641603,1.334118843078614,2.0286560058593714
ts,0.3,1.1658668518066406,8.256769180297852,2.9494762420654297
ts,0.4,1.6895055770874021,10.088992118835458,4.471540451049809
ts,0.5,3.55684757232666,9.004521369934087,6.56673908233643
ts,0.6,5.478334426879884,8.032941818237303,10.056233406066905
ts,0.7,15.515756607055666,12.881374359130863,28.15866470336914
ts,0.8,405.44724464416504,21.168088912963878,168.35436820983887
ts,0.9,19874.41325187683,33.158302307128906,11709.136462211609
ts,1.0,30962.90431022644,59.959077835083,24454.712080955505
ts,1.1,40280.616998672485,149.217438697815,35811.58084869385
ts,1.2,47406.13317489624,5213.073468208314,41807.89170265198
ts,1.3,52753.12898159027,12334.84535217285,47731.604528427124
ts,1.4,55249.00574684143,19660.617160797123,51314.96901512145
ts,1.5,59929.247426986694,26256.046915054325,55488.56043815613
mps-uncap,0.1,0.091552734375,0.09460449218750004,0.09655952453613281
mps-uncap,0.2,0.9221315383911131,6.303930282592773,1.689314842224121
mps-uncap,0.3,0.9224414825439471,9.09566879272461,2.2230148315429688
mps-uncap,0.4,1.4323472976684581,6.897687911987308,3.248691558837891
mps-uncap,0.5,1.9345283508300781,8.761978149414066,4.014253616333008
mps-uncap,0.6,2.481698989868164,6.5634965896606445,5.0434350967407235
mps-uncap,0.7,4.010963439941406,9.734821319580078,6.287670135498047
mps-uncap,0.8,5.972242355346681,12.640428543090819,9.623456001281742
mps-uncap,0.9,16.289806365966793,18.342494964599613,25.81024169921876
mps-uncap,1.0,470.8509922027588,86.46054267883311,112.39323616027832
mps-uncap,1.1,44389.48392868042,41.52822494506836,7423.528146743774
mps-uncap,1.2,22024.48596954346,8503.407335281372,15593.135833740236
mps-uncap,1.3,28317.225456237793,17680.291032791138,23924.67622756958
mps-uncap,1.4,32931.68456554413,23464.322090148926,28552.29675769806
mps-uncap,1.5,38247.323417663574,28560.40859222412,34437.179708480835
mig,0.1,0.3045797348022461,0.5185127258300788,5.038905143737792
mig,0.2,1.4116287231445337,2.249002456665035,9.256505966186525
mig,0.3,2.0580291748046875,8.659791946411131,16.628026962280277
mig,0.4,2.4823427200317383,5.586600303649902,27.82878875732422
mig,0.5,3.740549087524415,4.300260543823244,87.45193481445314
mig,0.6,4.748106002807617,8.434247970581053,6433.084726333618
mig,0.7,6.908631324768066,6.814575195312511,20938.064455986023
mig,0.8,11.001944541931152,7.190465927124023,31605.156040191654
mig,0.9,19.14677619934082,8.007001876831055,40627.06980705261
mig,1.0,295.36633491516153,9.10773277282715,47690.46585559846
mig,1.1,8930.792927742004,10.596489906311037,53312.812185287476
mig,1.2,14785.129070281982,12.91711330413819,57100.93803405761
mig,1.3,25083.87877941132,15.723657608032223,61587.08939552307
mig,1.4,30067.01722145081,20.999956130981445,65740.56243896484
mig,1.5,35585.995864868164,29.90820407867432,68378.14359664917
