mode,load,0_efficientnet_b6-16,1_efficientnet_b6-2,2_inception_v3-4
mps-uncap,0.8,21.268248558044434,13.018012046813965,3.7932395935058594
mps-uncap,0.9,85.55972576141357,94.36297416687012,9.661078453063965
mps-uncap,1.0,1232.3276996612549,560.0392818450928,339.1294479370117
mps-uncap,0.5,0.061511993408203125,0.04673004150390625,0.045299530029296875
mps-uncap,0.6,5.659580230712891,0.0514984130859375,0.04673004150390625
mps-uncap,0.7,10.985374450683594,6.573200225830078,1.3737678527832031
mps-uncap,0.1,0.06103515625,0.06198883056640625,0.06175041198730469
mps-uncap,0.2,0.059604644775390625,0.05745887756347656,0.05888938903808594
mps-uncap,0.3,0.05412101745605469,0.05555152893066406,0.05269050598144531
mps-uncap,0.4,0.05650520324707031,0.04947185516357422,0.050067901611328125
