mode,load,0_efficientnet_b6-16,1_efficientnet_b6-2,2_inception_v3-4
mps-uncap,0.8,293.75767707824707,217.0391082763672,116.93358421325684
mps-uncap,0.9,515.8836841583252,547.231912612915,172.2395420074463
mps-uncap,1.0,2213.27805519104,1533.395767211914,744.2867755889893
mps-uncap,0.5,122.57719039916992,79.46586608886719,47.91736602783203
mps-uncap,0.6,119.27413940429688,98.34766387939453,50.2626895904541
mps-uncap,0.7,204.17332649230957,184.04793739318848,64.04256820678711
mps-uncap,0.1,46.053409576416016,48.49815368652344,32.22155570983887
mps-uncap,0.2,52.092552185058594,49.86310005187988,37.5974178314209
mps-uncap,0.3,71.14171981811523,52.95395851135254,41.28742218017578
mps-uncap,0.4,83.41860771179199,62.767744064331055,43.83111000061035
