mode,load,0_efficientnet_b6-16,1_efficientnet_b6-2,2_inception_v3-4
mps-uncap,0.8,95.41678428649902,63.3084774017334,25.200843811035156
mps-uncap,0.9,269.2209720611572,314.2361402511597,46.331596374511726
mps-uncap,1.0,1814.9004459381104,1040.0231361389158,504.5720100402833
mps-uncap,0.5,26.142406463623114,15.621376037597663,10.43634414672852
mps-uncap,0.6,37.03098297119141,20.774269104003906,13.27958106994629
mps-uncap,0.7,56.021690368652344,45.624732971191406,16.4331912994385
mps-uncap,0.1,0.07162094116210939,0.8270740509033228,2.2544860839843754
mps-uncap,0.2,10.180997848510744,7.931709289550781,6.597137451171877
mps-uncap,0.3,14.74802494049073,11.297845840454103,8.71729850769043
mps-uncap,0.4,20.571470260620117,14.445424079895025,9.61103439331055
