mode,load,0_densenet121-16,1_efficientnet_b6-4,2_efficientnet_b7-32
mps-uncap,0.8,185.4541301727295,335.0989818572998,279.66880798339844
mps-uncap,0.9,468.2576656341553,324.88298416137695,665.9867763519287
mps-uncap,1.0,2113.4033203125,1578.8750648498535,1951.9624710083008
mps-uncap,0.5,88.67955207824707,92.78106689453125,144.3920135498047
mps-uncap,0.6,93.95360946655273,244.63272094726562,264.18304443359375
mps-uncap,0.7,143.934965133667,248.82960319519043,472.78714179992676
mps-uncap,0.1,31.642913818359375,20.290851593017578,40.963172912597656
mps-uncap,0.2,37.5514030456543,28.334617614746094,52.57558822631836
mps-uncap,0.3,40.37046432495117,54.00562286376953,156.843900680542
mps-uncap,0.4,100.65627098083496,66.96105003356934,211.6398811340332
