mode,load,0_densenet121-16,1_efficientnet_b6-4,2_efficientnet_b7-32
mps-uncap,0.8,166.4400696754455,311.1802434921265,301.4793634414673
mps-uncap,0.9,394.4308471679681,330.1514339447021,620.8670353889465
mps-uncap,1.0,2023.9379191398625,1434.690914154052,1900.4684829711912
mps-uncap,0.5,73.68343353271486,95.26160240173338,182.60300636291467
mps-uncap,0.6,95.12627363204956,195.07241249084473,252.68172025680568
mps-uncap,0.7,125.61958789825431,163.33425045013428,432.00721025466953
mps-uncap,0.1,42.59986162185669,43.294458389282255,86.71613693237305
mps-uncap,0.2,41.91470146179199,44.823701381683335,95.51201581954955
mps-uncap,0.3,56.334323883056626,57.89389133453369,159.67452049255357
mps-uncap,0.4,83.65396976470936,75.66964149475103,198.08898448944075
