mode,load,0_densenet121-16,1_efficientnet_b6-4,2_efficientnet_b7-32
mps-uncap,0.8,9.166479110717773,10.169029235839844,48.20084571838379
mps-uncap,0.9,9.128093719482422,10.488510131835938,48.18916320800781
mps-uncap,1.0,9.191274642944336,10.20503044128418,51.33819580078125
mps-uncap,0.5,9.168148040771484,10.109901428222656,48.09761047363281
mps-uncap,0.6,9.138345718383789,10.126113891601562,48.12908172607422
mps-uncap,0.7,9.162425994873047,10.283470153808594,48.14863204956055
mps-uncap,0.1,9.166479110717773,10.313987731933594,48.29978942871094
mps-uncap,0.2,9.189844131469727,10.320901870727539,48.24686050415039
mps-uncap,0.3,9.163618087768555,10.054826736450195,48.13408851623535
mps-uncap,0.4,9.078502655029297,10.032176971435547,48.296451568603516
