mode,load,0_densenet121-16,1_efficientnet_b6-4,2_efficientnet_b7-32
mps-uncap,0.8,9.130001068115234,10.092735290527344,48.15864562988281
mps-uncap,0.9,9.113788604736328,10.285377502441406,48.13027381896973
mps-uncap,1.0,9.120702743530273,10.064363479614258,48.908233642578125
mps-uncap,0.5,9.128093719482422,9.98830795288086,48.067569732666016
mps-uncap,0.6,9.117603302001953,10.064840316772461,48.020124435424805
mps-uncap,0.7,9.128093719482422,10.184764862060547,48.064470291137695
mps-uncap,0.1,9.152650833129883,10.2996826171875,48.218488693237305
mps-uncap,0.2,9.169340133666992,10.161638259887695,48.229217529296875
mps-uncap,0.3,9.136199951171875,9.979963302612305,48.104286193847656
mps-uncap,0.4,9.061098098754883,9.979009628295898,48.22421073913574
