mode,load,0_densenet121-16,1_efficientnet_b6-4,2_efficientnet_b7-32
mps-uncap,0.8,212.70442008972168,364.87865447998047,340.8372402191162
mps-uncap,0.9,507.91358947753906,373.3973503112793,720.801830291748
mps-uncap,1.0,2155.933141708374,1624.5582103729248,2009.516716003418
mps-uncap,0.5,121.20819091796875,119.30680274963379,203.88126373291016
mps-uncap,0.6,128.1752586364746,288.8164520263672,323.6205577850342
mps-uncap,0.7,156.36754035949707,263.46707344055176,529.2057991027832
mps-uncap,0.1,44.818878173828125,50.83775520324707,90.19279479980469
mps-uncap,0.2,57.94477462768555,48.77448081970215,100.82888603210449
mps-uncap,0.3,68.12739372253418,87.1438980102539,218.0500030517578
mps-uncap,0.4,137.7890110015869,104.5835018157959,265.98596572875977
