mode,load,0_inception_v3-32,1_alexnet-2,2_vgg19-16
mps-uncap,1.0,56.90178871154785,9.022512435913086,18.346011638641357
mig,1.0,23.105204105377197,1.6989254951477046,42.88520812988281
