mode,load,0_inception_v3-32,1_alexnet-2,2_vgg19-16
mps-uncap,1.0,42.671918869018555,0.7865428924560547,14.148712158203125
mig,1.0,19.79351043701172,1.4219284057617188,40.82012176513672
