mode,load,0_inception_v3-32,1_alexnet-2,2_vgg19-16
mps-uncap,1.0,42.67168045043945,0.7863044738769531,14.148473739624023
mig,1.0,19.793272018432617,1.4219284057617188,40.82012176513672
