mode,load,0_inception_v3-32,1_alexnet-2,2_vgg19-16
mps-uncap,1.0,54.61921691894531,6.6204071044921875,17.40884780883789
mig,1.0,21.139883995056152,1.5578269958496094,41.954636573791504
