mode,load,0_efficientnet_b6-16,1_mobilenet_v3_small-8,2_resnet152-2
mps-uncap,0.8,442.1544075012207,3768.1806087493896,510.300874710083
mps-uncap,0.9,588.4683132171631,11727.197170257568,1937.5684261322021
mps-uncap,1.0,3938.900947570801,16673.086643218994,10998.661041259766
mps-uncap,0.5,98.86646270751953,51.88798904418945,137.63999938964844
mps-uncap,0.6,173.07519912719727,71.44761085510254,126.74283981323242
mps-uncap,0.7,269.3357467651367,142.48347282409668,233.5655689239502
mps-uncap,0.1,55.814266204833984,27.342557907104492,53.96604537963867
mps-uncap,0.2,62.67499923706055,28.87725830078125,53.21478843688965
mps-uncap,0.3,89.38360214233398,33.78558158874512,56.516170501708984
mps-uncap,0.4,94.54822540283203,41.242122650146484,69.15116310119629
