mode,load,0_efficientnet_b6-16,1_mobilenet_v3_small-8,2_resnet152-2
mps-uncap,0.8,377.7490186691284,3692.2855424880986,427.92870283126814
mps-uncap,0.9,542.7494049072266,11555.977392196655,1855.0902771949768
mps-uncap,1.0,3799.5069122314458,16487.603023052216,10825.475664138794
mps-uncap,0.5,82.5158667564391,34.87640380859376,85.0040435791016
mps-uncap,0.6,141.27027750015262,43.619422912597635,71.9112777709959
mps-uncap,0.7,236.00505828857433,113.60456705093384,188.9986705780033
mps-uncap,0.1,44.30023193359374,21.715736389160156,46.628267765045074
mps-uncap,0.2,50.95314025878906,21.104688644409183,42.990646362304695
mps-uncap,0.3,72.5058937072754,21.761176586151098,43.90743255615228
mps-uncap,0.4,75.84612131118762,23.06129455566406,51.320819854736335
