mode,load,0_efficientnet_b6-16,1_mobilenet_v3_small-8,2_resnet152-2
mps-uncap,0.8,207.01789855957028,3323.5512733459473,247.47672080993655
mps-uncap,0.9,357.0556640625,10526.41339302063,1554.931879043579
mps-uncap,1.0,3054.172945022583,14917.242550849915,9678.468704223635
mps-uncap,0.5,32.85713195800781,13.336753845214846,24.591922760009766
mps-uncap,0.6,61.20746135711671,19.33093070983887,25.70462226867677
mps-uncap,0.7,118.54581832885745,63.92419338226317,65.65504074096694
mps-uncap,0.1,0.06403923034667969,5.395126342773438,6.063890457153359
mps-uncap,0.2,14.689588546752931,6.860351562499999,11.417627334594723
mps-uncap,0.3,20.32771110534668,6.604623794555666,13.087749481201175
mps-uncap,0.4,23.74160289764405,7.578277587890628,14.566993713378906
