mode,load,0_efficientnet_b6-16,1_mobilenet_v3_small-8,2_resnet152-2
mps-uncap,0.8,26.55038833618164,8.072614669799805,22.298550605773926
mps-uncap,0.9,26.0622501373291,8.37259292602539,22.109103202819824
mps-uncap,1.0,25.88181495666504,8.459138870239258,22.104406356811523
mps-uncap,0.5,25.970840454101562,6.934356689453126,21.528005599975586
mps-uncap,0.6,28.865551948547367,7.535123825073244,18.628597259521484
mps-uncap,0.7,26.394224166870117,7.601022720336913,22.310018539428714
mps-uncap,0.1,32.123708724975586,9.359455108642578,28.7367582321167
mps-uncap,0.2,24.955224990844727,9.09280776977539,23.480701446533203
mps-uncap,0.3,26.82054042816162,7.893061637878418,19.761276245117188
mps-uncap,0.4,25.55859088897705,6.963682174682618,20.882892608642578
