mode,load,0_efficientnet_b6-16,1_mobilenet_v3_small-8,2_resnet152-2
mps-uncap,0.8,48.583269119262695,1639.0652656555176,62.28649616241455
mps-uncap,0.9,103.42240333557129,5861.737966537476,694.6272850036621
mps-uncap,1.0,1204.716682434082,8310.630083084106,5419.146776199341
mps-uncap,0.5,0.09822845458984375,2.3140907287597656,0.027418136596679688
mps-uncap,0.6,12.640953063964844,4.3849945068359375,1.806497573852539
mps-uncap,0.7,25.994062423706055,16.74056053161621,14.840126037597656
mps-uncap,0.1,0.041484832763671875,0.029325485229492188,0.04029273986816406
mps-uncap,0.2,0.030517578125,0.028848648071289062,0.030040740966796875
mps-uncap,0.3,0.027179718017578125,0.022649765014648438,0.026702880859375
mps-uncap,0.4,0.027060508728027344,0.3008842468261719,0.025510787963867188
