mode,load,0_efficientnet_b6-16,1_mobilenet_v3_small-8,2_resnet152-2
mps-uncap,0.8,415.7547950744629,3762.9177570343018,493.40128898620605
mps-uncap,0.9,563.4348392486572,11722.663402557373,1917.9985523223877
mps-uncap,1.0,3913.719654083252,16659.317016601562,10976.853609085083
mps-uncap,0.5,76.00927352905273,45.859575271606445,115.83781242370605
mps-uncap,0.6,148.82731437683105,65.88244438171387,108.7651252746582
mps-uncap,0.7,244.57240104675293,138.06462287902832,213.26208114624023
mps-uncap,0.1,34.180641174316406,18.32437515258789,33.00786018371582
mps-uncap,0.2,37.83726692199707,23.194074630737305,33.81633758544922
mps-uncap,0.3,64.32771682739258,29.524564743041992,41.43357276916504
mps-uncap,0.4,71.91061973571777,37.12177276611328,55.48453330993652
