mode,load,0_efficientnet_b6-16,1_mobilenet_v3_small-8,2_resnet152-2
mps-uncap,0.8,352.20484018325806,3687.9097175598145,408.25436115264864
mps-uncap,0.9,517.6382064819336,11549.271321296692,1836.2764596939087
mps-uncap,1.0,3774.118127822877,16481.985528469086,10804.545812606812
mps-uncap,0.5,59.2532420158386,30.0420570373536,66.59564971923842
mps-uncap,0.6,115.53949117660528,38.7440013885498,56.54535293579089
mps-uncap,0.7,211.6340827941896,108.0492091178894,168.37205410003685
mps-uncap,0.1,19.359550476074162,13.483710289001461,24.591836929321282
mps-uncap,0.2,29.033832550048807,13.956527709960953,24.84528064727784
mps-uncap,0.3,49.791738986969044,16.484444141387893,29.69017982482909
mps-uncap,0.4,53.81812095642086,17.88795471191406,33.57100486755372
