mode,load,0_mobilenet_v3_large-8,1_vgg11-32,2_vgg16-4
mps-uncap,0.8,77.89256095886232,81.20566606521606,48.42886924743653
mps-uncap,0.9,102.03918695449832,143.58927011489865,111.90637111663817
mps-uncap,1.0,900.9548425674449,593.1229400634766,411.0636234283456
mps-uncap,0.5,18.97362709045409,27.537584304809588,15.258693695068372
mps-uncap,0.6,19.159460067748974,32.40181922912599,19.55274105072021
mps-uncap,0.7,34.19867515563963,44.65365409851074,32.73203849792474
mps-uncap,0.1,3.554284572601301,9.236931800842285,1.3039875030517745
mps-uncap,0.2,8.114755153656043,10.333001613616943,4.310574531555178
mps-uncap,0.3,10.168790817260703,20.91643571853637,7.891385555267322
mps-uncap,0.4,13.951916694641168,21.592500209808346,10.107460021972656
