mode,load,0_mobilenet_v3_large-8,1_vgg11-32,2_vgg16-4
mps-uncap,0.8,21.356582641601566,12.808442115783691,13.054084777832031
mps-uncap,0.9,23.80850315093994,13.174986839294434,13.610887527465822
mps-uncap,1.0,24.79112148284912,13.365745544433594,14.086246490478516
mps-uncap,0.5,13.840293884277344,11.839199066162111,11.540889739990234
mps-uncap,0.6,15.317153930664062,12.160015106201172,12.040042877197266
mps-uncap,0.7,18.607139587402347,12.5091552734375,12.194371223449707
mps-uncap,0.1,8.060574531555176,10.173320770263672,3.4025907516479497
mps-uncap,0.2,10.663390159606934,11.301636695861816,8.262872695922844
mps-uncap,0.3,11.899948120117188,11.436724662780762,9.510350227355953
mps-uncap,0.4,12.568974494934084,11.546659469604494,10.884284973144531
