mode,load,0_mobilenet_v3_large-8,1_vgg11-32,2_vgg16-4
mps-uncap,0.8,14.198064804077148,20.088911056518555,11.53564453125
mps-uncap,0.9,21.45218849182129,29.88147735595703,17.67408847808838
mps-uncap,1.0,97.403883934021,103.2717227935791,61.765193939208984
mps-uncap,0.5,8.498430252075195,11.488676071166992,4.007935523986816
mps-uncap,0.6,9.994745254516602,12.125492095947266,5.845546722412109
mps-uncap,0.7,11.555671691894531,14.37687873840332,8.685588836669922
mps-uncap,0.1,7.728934288024902,9.974479675292969,3.1250715255737305
mps-uncap,0.2,7.769107818603516,9.997963905334473,3.139495849609375
mps-uncap,0.3,7.760524749755859,10.141372680664062,3.147125244140625
mps-uncap,0.4,7.809877395629883,10.728120803833008,3.2300949096679688
