mode,load,0_efficientnet_b5-2,1_mobilenet_v3_large-32,2_resnet101-8
mps-uncap,0.8,41.9464111328125,27.873635292053223,36.99250221252442
mps-uncap,0.9,82.43207931518556,44.350457191467285,85.54422855377197
mps-uncap,1.0,455.0759553909302,163.60878944396975,670.7609176635742
mps-uncap,0.5,26.33318901062012,13.396739959716797,20.899534225463867
mps-uncap,0.6,27.615118026733402,14.913988113403324,22.835969924926758
mps-uncap,0.7,30.043554306030295,19.12508010864258,30.123066902160666
mps-uncap,0.1,23.694396018981934,8.394956588745117,13.81840705871582
mps-uncap,0.2,25.259876251220707,10.734629631042479,16.509437561035156
mps-uncap,0.3,25.540089607238777,12.250280380249022,19.74034309387207
mps-uncap,0.4,24.67489242553711,13.899087905883789,21.398138999938965
