mode,load,0_efficientnet_b5-2,1_mobilenet_v3_large-32,2_resnet101-8
mps-uncap,0.8,4.731893539428711,4.228830337524414,4.186391830444336
mps-uncap,0.9,14.484405517578125,8.412718772888184,15.2512788772583
mps-uncap,1.0,100.91078281402588,49.17418956756592,416.61953926086426
mps-uncap,0.5,0.04792213439941406,0.047206878662109375,0.047206878662109375
mps-uncap,0.6,0.050902366638183594,0.05412101745605469,0.04458427429199219
mps-uncap,0.7,0.05745887756347656,1.6965866088867188,1.1848211288452148
mps-uncap,0.1,0.06270408630371094,0.05602836608886719,0.059604644775390625
mps-uncap,0.2,0.05817413330078125,0.05245208740234375,0.058650970458984375
mps-uncap,0.3,0.054001808166503906,0.050067901611328125,0.05352497100830078
mps-uncap,0.4,0.049114227294921875,0.05054473876953125,0.05054473876953125
