mode,load,0_efficientnet_b5-2,1_mobilenet_v3_large-32,2_resnet101-8
mps-uncap,0.8,18.637418746948242,10.343313217163086,14.554977416992188
mps-uncap,0.9,29.662370681762695,14.777183532714844,27.559995651245117
mps-uncap,1.0,118.6227798461914,56.06341361999512,430.79686164855957
mps-uncap,0.5,15.269041061401367,6.987810134887695,11.791467666625977
mps-uncap,0.6,15.273690223693848,7.052421569824219,12.197494506835938
mps-uncap,0.7,15.279769897460938,7.775306701660156,13.428926467895508
mps-uncap,0.1,21.457672119140625,7.440328598022461,12.39323616027832
mps-uncap,0.2,20.36750316619873,7.310628890991211,12.245893478393555
mps-uncap,0.3,16.370773315429688,7.313013076782227,12.46178150177002
mps-uncap,0.4,15.643596649169922,7.4939727783203125,12.367486953735352
