mode,load,0_efficientnet_b5-2,1_mobilenet_v3_large-32,2_resnet101-8
mps-uncap,0.8,20.526647567749023,8.636951446533203,15.073299407958984
mps-uncap,0.9,20.932674407958984,8.824348449707031,16.222715377807617
mps-uncap,1.0,20.932674407958984,8.416891098022461,16.443729400634766
mps-uncap,0.5,21.886110305786133,8.283376693725586,15.569448471069336
mps-uncap,0.6,20.915746688842773,8.29005241394043,14.958381652832031
mps-uncap,0.7,18.39423179626465,8.051633834838867,15.38705825805664
mps-uncap,0.1,24.83844757080078,8.64410400390625,18.846750259399414
mps-uncap,0.2,25.116920471191406,10.090351104736328,15.871524810791016
mps-uncap,0.3,24.68395233154297,9.06515121459961,15.307188034057617
mps-uncap,0.4,23.886680603027344,8.841276168823242,15.115976333618164
