mode,load,0_resnet152-16,1_densenet201-16,2_squeezenet1_0-8
mps-uncap,1.0,34.25118684768677,43.058176040649414,8.09326648712158
mig,1.0,32.50528812408447,48.501081466674805,5.97834587097168
