mode,load,0_resnet152-16,1_densenet201-16,2_squeezenet1_0-8
mps-uncap,1.0,32.88733959197998,40.28201103210449,4.9152374267578125
mig,1.0,30.8535099029541,46.42796516418457,5.327463150024414
