mode,load,0_resnet152-16,1_densenet201-16,2_squeezenet1_0-8
mps-uncap,1.0,43.02668571472168,46.78916931152344,16.167402267456055
mig,1.0,45.41182518005371,60.91475486755371,18.13983917236328
