mode,load,0_resnet152-16,1_densenet201-16,2_squeezenet1_0-8
mps-uncap,1.0,43.02692413330078,46.78940773010254,16.167640686035156
mig,1.0,45.41182518005371,60.91499328613281,18.140077590942383
