mode,load,0_efficientnet_b7-16,1_inception_v3-16,2_resnet101-2
mps-uncap,0.8,0.014543533325195312,0.011682510375976562,0.011682510375976562
mps-uncap,0.9,0.014066696166992188,0.011682510375976562,0.009775161743164062
mps-uncap,1.0,0.014066696166992188,0.012159347534179688,0.010013580322265625
mps-uncap,0.5,0.015020370483398438,0.011205673217773438,0.011682510375976562
mps-uncap,0.6,0.013828277587890625,0.010967254638671875,0.011682510375976562
mps-uncap,0.7,0.014066696166992188,0.011205673217773438,0.011205673217773438
mps-uncap,0.1,0.022172927856445312,0.014066696166992188,0.01239776611328125
mps-uncap,0.2,0.017881393432617188,0.012636184692382812,0.011920928955078125
mps-uncap,0.3,0.014543533325195312,0.012874603271484375,0.012159347534179688
mps-uncap,0.4,0.0133514404296875,0.0095367431640625,0.012636184692382812
