mode,load,0_efficientnet_b7-16,1_inception_v3-16,2_resnet101-2
mps-uncap,0.8,27.241826057434082,5.983114242553711,3.2662153244018555
mps-uncap,0.9,70.8763599395752,29.689908027648926,15.112042427062988
mps-uncap,1.0,534.7256660461426,38.18833827972412,68.06468963623047
mps-uncap,0.5,0.06222724914550781,0.051021575927734375,0.05030632019042969
mps-uncap,0.6,0.06842613220214844,0.05173683166503906,0.05245208740234375
mps-uncap,0.7,12.805938720703125,0.060558319091796875,0.05984306335449219
mps-uncap,0.1,0.06031990051269531,0.06127357482910156,0.06473064422607422
mps-uncap,0.2,0.06008148193359375,0.057697296142578125,0.058650970458984375
mps-uncap,0.3,0.0591278076171875,0.05614757537841797,0.05459785461425781
mps-uncap,0.4,0.05888938903808594,0.05435943603515625,0.05340576171875
