mode,load,0_efficientnet_b7-16,1_inception_v3-16,2_resnet101-2
mps-uncap,0.8,37.642478942871094,21.886825561523438,19.17862892150879
mps-uncap,0.9,38.39397430419922,23.258686065673828,20.39027214050293
mps-uncap,1.0,39.42751884460449,21.554946899414062,20.0498104095459
mps-uncap,0.5,37.28652000427246,20.90311050415039,19.391536712646484
mps-uncap,0.6,36.954641342163086,54.918527603149414,56.542396545410156
mps-uncap,0.7,37.146568298339844,22.135257720947266,19.804000854492188
mps-uncap,0.1,31.70180320739746,20.513534545898438,18.058300018310547
mps-uncap,0.2,35.58230400085449,20.662546157836914,17.94290542602539
mps-uncap,0.3,35.039424896240234,21.17753028869629,19.001245498657227
mps-uncap,0.4,34.85250473022461,21.75450325012207,19.84572410583496
