mode,load,0_efficientnet_b7-16,1_inception_v3-16,2_resnet101-2
mps-uncap,0.8,60.227394104003906,20.728468894958496,15.973091125488281
mps-uncap,0.9,105.6753396987915,46.78010940551758,29.28340435028076
mps-uncap,1.0,571.192741394043,55.72521686553955,82.72576332092285
mps-uncap,0.5,32.70983695983887,13.354897499084473,12.217044830322266
mps-uncap,0.6,34.77191925048828,14.601945877075195,12.824058532714844
mps-uncap,0.7,44.96419429779053,17.099380493164062,14.226555824279785
mps-uncap,0.1,27.06623077392578,12.269377708435059,12.255430221557617
mps-uncap,0.2,27.777433395385742,12.25435733795166,11.926889419555664
mps-uncap,0.3,30.017852783203125,12.15219497680664,11.839628219604492
mps-uncap,0.4,30.562877655029297,11.982440948486328,12.230157852172852
