mode,load,0_efficientnet_b7-16,1_inception_v3-16,2_resnet101-2
mps-uncap,0.8,245.16259193420433,104.36946153640747,67.10963249206539
mps-uncap,0.9,444.2179489135736,210.80727815628026,268.4848308563232
mps-uncap,1.0,1495.0270175933836,226.12983465194702,490.6923675537117
mps-uncap,0.5,83.83716106414798,27.502694129943844,25.37918090820312
mps-uncap,0.6,128.04687023162833,41.12510204315172,39.25262451171878
mps-uncap,0.7,127.35338926315276,72.87955284118652,53.50132942199709
mps-uncap,0.1,22.156925201416087,5.6661009788513415,11.548633575439453
mps-uncap,0.2,25.706982612609867,10.753209590911839,16.314394474029555
mps-uncap,0.3,46.3216257095337,20.149469375610348,18.71335506439209
mps-uncap,0.4,66.76982402801487,22.82993793487552,23.638753890991204
