mode,load,0_efficientnet_b7-16,1_inception_v3-16,2_resnet101-2
mps-uncap,0.8,26.64971351623535,6.447792053222656,4.898309707641602
mps-uncap,0.9,26.667118072509766,6.459712982177734,5.086660385131836
mps-uncap,1.0,28.48649024963379,6.473541259765625,5.029439926147461
mps-uncap,0.5,26.799917221069336,6.510257720947266,5.056142807006836
mps-uncap,0.6,26.640653610229492,6.459951400756836,4.954814910888672
mps-uncap,0.7,26.657581329345703,6.499052047729492,4.936456680297852
mps-uncap,0.1,26.81136131286621,6.546974182128906,5.055427551269531
mps-uncap,0.2,26.807069778442383,6.516695022583008,4.9037933349609375
mps-uncap,0.3,26.769161224365234,6.514072418212891,4.910469055175781
mps-uncap,0.4,26.781797409057617,6.512165069580078,5.034208297729492
